hemisphere,schaefer_parcel_index,num_vertices,mean_ncsnr,top_snr_rank_within_hemi,in_top_snr_200,top200_token_index,dominant_roi,functional_level,dominant_overlap,all_roi_overlaps
lh,447,381,0.1709132194519043,234,False,,Unlabeled,unlabeled,0.0,[]
lh,448,438,0.16215772926807404,256,False,,Unlabeled,unlabeled,0.0,[]
lh,449,383,0.15436221659183502,273,False,,Unlabeled,unlabeled,0.0,[]
lh,450,224,0.16851767897605896,240,False,,Unlabeled,unlabeled,0.0,[]
lh,451,421,0.151210218667984,281,False,,Unlabeled,unlabeled,0.0,[]
lh,452,486,0.19466911256313324,185,False,,Unlabeled,unlabeled,0.0,[]
lh,453,168,0.1709720492362976,233,False,,Unlabeled,unlabeled,0.0,[]
lh,454,370,0.18372400104999542,205,False,,Unlabeled,unlabeled,0.0,[]
lh,455,610,0.19034284353256226,199,False,,Unlabeled,unlabeled,0.0,[]
lh,456,470,0.26683545112609863,124,False,,Unlabeled,unlabeled,0.0,[]
lh,457,340,0.13781416416168213,314,False,,Unlabeled,unlabeled,0.0,[]
lh,458,370,0.17413094639778137,223,False,,Unlabeled,unlabeled,0.0,[]
lh,459,310,0.190447136759758,198,False,,Unlabeled,unlabeled,0.0,[]
lh,460,265,0.20952658355236053,166,False,,Unlabeled,unlabeled,0.0,[]
lh,461,336,0.16417892277240753,250,False,,Unlabeled,unlabeled,0.0,[]
lh,462,276,0.15043778717517853,286,False,,Unlabeled,unlabeled,0.0,[]
lh,463,499,0.2909610867500305,109,False,,Unlabeled,unlabeled,0.0,[]
lh,464,278,0.16695818305015564,244,False,,Unlabeled,unlabeled,0.0,[]
lh,465,60,0.166863813996315,245,False,,Unlabeled,unlabeled,0.0,[]
lh,466,447,0.31283098459243774,91,True,90,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""RSC"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.03803131991051454}]"
lh,467,148,0.16193822026252747,258,False,,Unlabeled,unlabeled,0.0,[]
lh,468,360,0.45015156269073486,51,True,50,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""RSC"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.3333333333333333}]"
lh,469,333,0.22643953561782837,149,False,,Unlabeled,unlabeled,0.0,[]
lh,470,155,0.1695086807012558,235,False,,Unlabeled,unlabeled,0.0,[]
lh,471,228,0.4188014268875122,59,True,58,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""RSC"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.29385964912280704}]"
lh,472,120,0.20805686712265015,168,False,,Unlabeled,unlabeled,0.0,[]
lh,473,123,0.3313343822956085,86,True,85,Unlabeled,unlabeled,0.0,[]
lh,474,219,0.23872055113315582,139,False,,Unlabeled,unlabeled,0.0,[]
lh,475,76,0.16392266750335693,252,False,,Unlabeled,unlabeled,0.0,[]
lh,476,199,0.29441604018211365,107,False,,Unlabeled,unlabeled,0.0,[]
lh,477,165,0.1557518094778061,269,False,,Unlabeled,unlabeled,0.0,[]
lh,478,204,0.21287471055984497,162,False,,Unlabeled,unlabeled,0.0,[]
lh,479,192,0.30589643120765686,96,True,95,Unlabeled,unlabeled,0.0,[]
lh,480,128,0.1475873589515686,297,False,,Unlabeled,unlabeled,0.0,[]
lh,481,150,0.16858024895191193,239,False,,Unlabeled,unlabeled,0.0,[]
lh,482,164,0.1871218979358673,202,False,,Unlabeled,unlabeled,0.0,[]
lh,483,155,0.15010009706020355,288,False,,Unlabeled,unlabeled,0.0,[]
lh,484,173,0.15252754092216492,277,False,,Unlabeled,unlabeled,0.0,[]
lh,485,309,0.1609269380569458,260,False,,Unlabeled,unlabeled,0.0,[]
lh,486,115,0.1923789530992508,190,False,,Unlabeled,unlabeled,0.0,[]
lh,487,171,0.15978096425533295,262,False,,Unlabeled,unlabeled,0.0,[]
lh,488,144,0.21055370569229126,165,False,,Unlabeled,unlabeled,0.0,[]
lh,489,171,0.15546578168869019,270,False,,Unlabeled,unlabeled,0.0,[]
lh,490,160,0.18351423740386963,206,False,,Unlabeled,unlabeled,0.0,[]
lh,491,205,0.15003733336925507,289,False,,Unlabeled,unlabeled,0.0,[]
lh,492,154,0.2860093116760254,110,False,,Unlabeled,unlabeled,0.0,[]
lh,493,226,0.2307741940021515,148,False,,Unlabeled,unlabeled,0.0,[]
lh,494,195,0.14913427829742432,291,False,,Unlabeled,unlabeled,0.0,[]
lh,495,211,0.19358299672603607,186,False,,Unlabeled,unlabeled,0.0,[]
lh,496,255,0.3755069971084595,68,True,67,Unlabeled,unlabeled,0.0,[]
lh,497,471,0.2791811525821686,115,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.2781316348195329}]"
lh,498,237,0.13653481006622314,319,False,,Unlabeled,unlabeled,0.0,[]
lh,499,439,0.3268134295940399,88,True,87,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.4601366742596811}]"
rh,0,592,0.27770233154296875,124,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-faces"",""roi"":""FFA-2"",""group"":""Face"",""level"":""high_level"",""overlap"":0.13175675675675674},{""collection"":""floc-bodies"",""roi"":""FBA-2"",""group"":""Body"",""level"":""high_level"",""overlap"":0.0777027027027027}]"
rh,1,430,0.512506902217865,39,True,138,Body,high_level,0.5953488372093023,"[{""collection"":""floc-bodies"",""roi"":""FBA-2"",""group"":""Body"",""level"":""high_level"",""overlap"":0.5953488372093023},{""collection"":""floc-faces"",""roi"":""FFA-2"",""group"":""Face"",""level"":""high_level"",""overlap"":0.4441860465116279},{""collection"":""floc-faces"",""roi"":""FFA-1"",""group"":""Face"",""level"":""high_level"",""overlap"":0.14651162790697675}]"
rh,2,626,0.38518089056015015,72,True,171,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.25559105431309903}]"
rh,3,157,0.37595751881599426,76,True,175,Unlabeled,unlabeled,0.0,[]
rh,4,314,0.42916667461395264,59,True,158,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-words"",""roi"":""VWFA-2"",""group"":""Word"",""level"":""high_level"",""overlap"":0.3471337579617834},{""collection"":""floc-faces"",""roi"":""FFA-1"",""group"":""Face"",""level"":""high_level"",""overlap"":0.34394904458598724},{""collection"":""floc-bodies"",""roi"":""FBA-2"",""group"":""Body"",""level"":""high_level"",""overlap"":0.19745222929936307},{""collection"":""floc-words"",""roi"":""VWFA-1"",""group"":""Word"",""level"":""high_level"",""overlap"":0.18471337579617833},{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.15605095541401273}]"
rh,5,257,0.3911610245704651,69,True,168,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-faces"",""roi"":""FFA-1"",""group"":""Face"",""level"":""high_level"",""overlap"":0.4980544747081712},{""collection"":""floc-bodies"",""roi"":""FBA-1"",""group"":""Body"",""level"":""high_level"",""overlap"":0.4474708171206226},{""collection"":""prf-visualrois"",""roi"":""hV4"",""group"":""V4"",""level"":""low_level"",""overlap"":0.17120622568093385},{""collection"":""floc-bodies"",""roi"":""FBA-2"",""group"":""Body"",""level"":""high_level"",""overlap"":0.0038910505836575876},{""collection"":""floc-words"",""roi"":""VWFA-1"",""group"":""Word"",""level"":""high_level"",""overlap"":0.0038910505836575876}]"
rh,6,310,0.5432421565055847,33,True,132,Scene,high_level,0.6193548387096774,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.6193548387096774}]"
rh,7,365,0.572909951210022,23,True,122,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""hV4"",""group"":""V4"",""level"":""low_level"",""overlap"":0.4794520547945205},{""collection"":""floc-bodies"",""roi"":""FBA-1"",""group"":""Body"",""level"":""high_level"",""overlap"":0.23013698630136986},{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.052054794520547946},{""collection"":""floc-faces"",""roi"":""FFA-1"",""group"":""Face"",""level"":""high_level"",""overlap"":0.01643835616438356}]"
rh,8,327,0.5463010668754578,32,True,131,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.1437308868501529}]"
rh,9,231,0.2718377411365509,131,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.4458874458874459}]"
rh,10,329,0.4216294586658478,61,True,160,V4,low_level,0.8419452887537994,"[{""collection"":""prf-visualrois"",""roi"":""hV4"",""group"":""V4"",""level"":""low_level"",""overlap"":0.8419452887537994},{""collection"":""floc-faces"",""roi"":""OFA"",""group"":""Face"",""level"":""high_level"",""overlap"":0.3130699088145897},{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.030395136778115502},{""collection"":""floc-bodies"",""roi"":""FBA-1"",""group"":""Body"",""level"":""high_level"",""overlap"":0.02127659574468085},{""collection"":""floc-words"",""roi"":""OWFA"",""group"":""Word"",""level"":""high_level"",""overlap"":0.015197568389057751}]"
rh,11,254,0.671980082988739,13,True,112,V4,low_level,0.6417322834645669,"[{""collection"":""prf-visualrois"",""roi"":""hV4"",""group"":""V4"",""level"":""low_level"",""overlap"":0.6417322834645669},{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.35826771653543305}]"
rh,12,249,0.5278515219688416,36,True,135,Scene,high_level,0.9678714859437751,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.9678714859437751}]"
rh,13,178,0.47259294986724854,51,True,150,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.34831460674157305},{""collection"":""prf-visualrois"",""roi"":""hV4"",""group"":""V4"",""level"":""low_level"",""overlap"":0.14606741573033707}]"
rh,14,216,0.49633944034576416,46,True,145,Scene,high_level,0.5601851851851852,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.5601851851851852}]"
rh,15,280,0.45943668484687805,53,True,152,Face,high_level,0.6178571428571429,"[{""collection"":""floc-faces"",""roi"":""OFA"",""group"":""Face"",""level"":""high_level"",""overlap"":0.6178571428571429},{""collection"":""floc-words"",""roi"":""OWFA"",""group"":""Word"",""level"":""high_level"",""overlap"":0.5535714285714286},{""collection"":""prf-visualrois"",""roi"":""hV4"",""group"":""V4"",""level"":""low_level"",""overlap"":0.225},{""collection"":""floc-words"",""roi"":""VWFA-1"",""group"":""Word"",""level"":""high_level"",""overlap"":0.010714285714285714}]"
rh,16,440,0.7969893217086792,2,True,101,V2,low_level,0.5045454545454545,"[{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.5045454545454545},{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.4954545454545455}]"
rh,17,241,0.5699483156204224,24,True,123,V2,low_level,0.5975103734439834,"[{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.5975103734439834},{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.4024896265560166}]"
rh,18,206,0.29988500475883484,108,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.11650485436893204}]"
rh,19,224,0.4982433319091797,44,True,143,V3,low_level,0.7455357142857143,"[{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.7455357142857143},{""collection"":""floc-words"",""roi"":""OWFA"",""group"":""Word"",""level"":""high_level"",""overlap"":0.625},{""collection"":""prf-visualrois"",""roi"":""hV4"",""group"":""V4"",""level"":""low_level"",""overlap"":0.07589285714285714},{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.05357142857142857},{""collection"":""floc-faces"",""roi"":""OFA"",""group"":""Face"",""level"":""high_level"",""overlap"":0.013392857142857142},{""collection"":""prf-visualrois"",""roi"":""V3d"",""group"":""V3"",""level"":""low_level"",""overlap"":0.008928571428571428}]"
rh,20,300,0.5975874662399292,19,True,118,Body,high_level,0.8433333333333334,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.8433333333333334},{""collection"":""floc-words"",""roi"":""VWFA-1"",""group"":""Word"",""level"":""high_level"",""overlap"":0.41}]"
rh,21,201,0.23140032589435577,158,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""PPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.014925373134328358}]"
rh,22,234,0.15135782957077026,267,False,,Unlabeled,unlabeled,0.0,[]
rh,23,411,0.22354218363761902,165,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.17274939172749393},{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.021897810218978103}]"
rh,24,192,0.7783543467521667,4,True,103,V2,low_level,0.6197916666666666,"[{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.6197916666666666},{""collection"":""prf-visualrois"",""roi"":""V1v"",""group"":""V1"",""level"":""low_level"",""overlap"":0.3802083333333333}]"
rh,25,190,0.40159687399864197,67,True,166,Word,high_level,0.6789473684210526,"[{""collection"":""floc-words"",""roi"":""OWFA"",""group"":""Word"",""level"":""high_level"",""overlap"":0.6789473684210526},{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.5684210526315789},{""collection"":""floc-faces"",""roi"":""OFA"",""group"":""Face"",""level"":""high_level"",""overlap"":0.1368421052631579}]"
rh,26,297,0.4358782470226288,58,True,157,V2,low_level,0.5892255892255892,"[{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.5892255892255892},{""collection"":""prf-visualrois"",""roi"":""V1v"",""group"":""V1"",""level"":""low_level"",""overlap"":0.367003367003367},{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.04040404040404041},{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.003367003367003367}]"
rh,27,197,0.5385251641273499,34,True,133,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.36548223350253806},{""collection"":""prf-visualrois"",""roi"":""V1v"",""group"":""V1"",""level"":""low_level"",""overlap"":0.3350253807106599}]"
rh,28,306,0.7308821678161621,8,True,107,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.4477124183006536},{""collection"":""prf-visualrois"",""roi"":""V1v"",""group"":""V1"",""level"":""low_level"",""overlap"":0.41830065359477125},{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.13398692810457516}]"
rh,29,285,0.6453737616539001,16,True,115,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""V3d"",""group"":""V3"",""level"":""low_level"",""overlap"":0.4280701754385965},{""collection"":""prf-visualrois"",""roi"":""V2d"",""group"":""V2"",""level"":""low_level"",""overlap"":0.2912280701754386},{""collection"":""prf-visualrois"",""roi"":""V2v"",""group"":""V2"",""level"":""low_level"",""overlap"":0.10877192982456141},{""collection"":""floc-words"",""roi"":""OWFA"",""group"":""Word"",""level"":""high_level"",""overlap"":0.08421052631578947},{""collection"":""prf-visualrois"",""roi"":""V3v"",""group"":""V3"",""level"":""low_level"",""overlap"":0.028070175438596492},{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.010526315789473684},{""collection"":""prf-visualrois"",""roi"":""V1v"",""group"":""V1"",""level"":""low_level"",""overlap"":0.010526315789473684}]"
rh,30,714,0.27481555938720703,128,False,,Unlabeled,unlabeled,0.0,[]
rh,31,218,0.09288742393255234,410,False,,Unlabeled,unlabeled,0.0,[]
rh,32,99,0.0975925624370575,399,False,,Unlabeled,unlabeled,0.0,[]
rh,33,280,0.794450581073761,3,True,102,Body,high_level,0.9714285714285714,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.9714285714285714}]"
rh,34,329,0.49031317234039307,48,True,147,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-words"",""roi"":""OWFA"",""group"":""Word"",""level"":""high_level"",""overlap"":0.3465045592705167},{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.1398176291793313}]"
rh,35,215,0.10599879920482635,383,False,,Unlabeled,unlabeled,0.0,[]
rh,36,165,0.548660159111023,31,True,130,V1,low_level,0.9212121212121213,"[{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.9212121212121213},{""collection"":""prf-visualrois"",""roi"":""V1v"",""group"":""V1"",""level"":""low_level"",""overlap"":0.06666666666666667},{""collection"":""prf-visualrois"",""roi"":""V2d"",""group"":""V2"",""level"":""low_level"",""overlap"":0.012121212121212121}]"
rh,37,265,0.7057465314865112,9,True,108,V1,low_level,0.7094339622641509,"[{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.7094339622641509},{""collection"":""prf-visualrois"",""roi"":""V1v"",""group"":""V1"",""level"":""low_level"",""overlap"":0.18867924528301888}]"
rh,38,233,0.45591914653778076,54,True,153,Body,high_level,0.5364806866952789,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.5364806866952789},{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.33047210300429186},{""collection"":""floc-words"",""roi"":""OWFA"",""group"":""Word"",""level"":""high_level"",""overlap"":0.09871244635193133}]"
rh,39,209,0.0772266536951065,440,False,,Unlabeled,unlabeled,0.0,[]
rh,40,162,0.06770071387290955,455,False,,Unlabeled,unlabeled,0.0,[]
rh,41,345,0.22228862345218658,166,False,,Unlabeled,unlabeled,0.0,[]
rh,42,212,0.6138092875480652,18,True,117,V1,low_level,0.9386792452830188,"[{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.9386792452830188},{""collection"":""prf-visualrois"",""roi"":""V2d"",""group"":""V2"",""level"":""low_level"",""overlap"":0.06132075471698113}]"
rh,43,319,0.15574638545513153,255,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""V1v"",""group"":""V1"",""level"":""low_level"",""overlap"":0.012539184952978056}]"
rh,44,322,0.563030481338501,25,True,124,V2,low_level,0.5807453416149069,"[{""collection"":""prf-visualrois"",""roi"":""V2d"",""group"":""V2"",""level"":""low_level"",""overlap"":0.5807453416149069},{""collection"":""prf-visualrois"",""roi"":""V3d"",""group"":""V3"",""level"":""low_level"",""overlap"":0.36024844720496896},{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.059006211180124224}]"
rh,45,210,0.7047218680381775,10,True,109,V1,low_level,1.0,"[{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":1.0}]"
rh,46,380,0.08408558368682861,427,False,,Unlabeled,unlabeled,0.0,[]
rh,47,173,0.16867250204086304,231,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""RSC"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.11560693641618497}]"
rh,48,296,0.6666034460067749,14,True,113,Body,high_level,0.9797297297297297,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.9797297297297297},{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.07432432432432433}]"
rh,49,504,0.10048383474349976,395,False,,Unlabeled,unlabeled,0.0,[]
rh,50,379,0.5553853511810303,28,True,127,Scene,high_level,0.6675461741424802,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.6675461741424802},{""collection"":""prf-visualrois"",""roi"":""V3d"",""group"":""V3"",""level"":""low_level"",""overlap"":0.17941952506596306}]"
rh,51,325,0.40456563234329224,65,True,164,Scene,high_level,0.9692307692307692,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.9692307692307692},{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.05846153846153846}]"
rh,52,156,0.7489200234413147,6,True,105,V2,low_level,0.8717948717948718,"[{""collection"":""prf-visualrois"",""roi"":""V2d"",""group"":""V2"",""level"":""low_level"",""overlap"":0.8717948717948718},{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.1282051282051282}]"
rh,53,174,0.24098709225654602,150,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.11494252873563218}]"
rh,54,225,0.12976424396038055,323,False,,Unlabeled,unlabeled,0.0,[]
rh,55,192,0.4048229157924652,64,True,163,Scene,high_level,0.9895833333333334,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.9895833333333334},{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.7447916666666666}]"
rh,56,292,0.11149278283119202,370,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""RSC"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.1095890410958904}]"
rh,57,228,0.6341803073883057,17,True,116,V3,low_level,0.5745614035087719,"[{""collection"":""prf-visualrois"",""roi"":""V3d"",""group"":""V3"",""level"":""low_level"",""overlap"":0.5745614035087719},{""collection"":""prf-visualrois"",""roi"":""V2d"",""group"":""V2"",""level"":""low_level"",""overlap"":0.2675438596491228},{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.021929824561403508}]"
rh,58,184,0.6665645241737366,15,True,114,V2,low_level,0.5217391304347826,"[{""collection"":""prf-visualrois"",""roi"":""V2d"",""group"":""V2"",""level"":""low_level"",""overlap"":0.5217391304347826},{""collection"":""prf-visualrois"",""roi"":""V1d"",""group"":""V1"",""level"":""low_level"",""overlap"":0.16847826086956522}]"
rh,59,172,0.3879193663597107,70,True,169,Scene,high_level,0.6046511627906976,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.6046511627906976}]"
rh,60,302,0.5336077809333801,35,True,134,Unlabeled,unlabeled,0.0,"[{""collection"":""prf-visualrois"",""roi"":""V2d"",""group"":""V2"",""level"":""low_level"",""overlap"":0.4867549668874172},{""collection"":""prf-visualrois"",""roi"":""V3d"",""group"":""V3"",""level"":""low_level"",""overlap"":0.3079470198675497}]"
rh,61,161,0.5084714889526367,40,True,139,Scene,high_level,0.8819875776397516,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.8819875776397516}]"
rh,62,181,0.10561787337064743,384,False,,Unlabeled,unlabeled,0.0,[]
rh,63,361,0.14877083897590637,270,False,,Unlabeled,unlabeled,0.0,[]
rh,64,230,0.10964863747358322,380,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""RSC"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.06086956521739131}]"
rh,65,232,0.35353654623031616,87,True,186,Scene,high_level,0.8663793103448276,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.8663793103448276}]"
rh,66,204,0.4983658790588379,43,True,142,Scene,high_level,0.5294117647058824,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.5294117647058824},{""collection"":""prf-visualrois"",""roi"":""V3d"",""group"":""V3"",""level"":""low_level"",""overlap"":0.014705882352941176}]"
rh,67,185,0.26174506545066833,135,False,,Unlabeled,unlabeled,0.0,[]
rh,68,253,0.560015857219696,27,True,126,Scene,high_level,0.9920948616600791,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.9920948616600791}]"
rh,69,220,0.11332783848047256,367,False,,Unlabeled,unlabeled,0.0,[]
rh,70,198,0.15295901894569397,265,False,,Unlabeled,unlabeled,0.0,[]
rh,71,182,0.5040353536605835,41,True,140,Scene,high_level,0.7802197802197802,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.7802197802197802}]"
rh,72,339,0.31855446100234985,97,True,196,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.24778761061946902}]"
rh,73,192,0.4095625877380371,63,True,162,Unlabeled,unlabeled,0.0,[]
rh,74,314,0.23117192089557648,159,False,,Unlabeled,unlabeled,0.0,[]
rh,75,250,0.44249382615089417,57,True,156,Scene,high_level,0.82,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.82}]"
rh,76,315,0.5537439584732056,29,True,128,Scene,high_level,0.8444444444444444,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.8444444444444444}]"
rh,77,416,0.12495437264442444,337,False,,Unlabeled,unlabeled,0.0,[]
rh,78,223,0.3179114758968353,98,True,197,Unlabeled,unlabeled,0.0,[]
rh,79,249,0.4700580835342407,52,True,151,Unlabeled,unlabeled,0.0,[]
rh,80,183,0.2876558005809784,116,False,,Unlabeled,unlabeled,0.0,[]
rh,81,198,0.11269723623991013,368,False,,Unlabeled,unlabeled,0.0,[]
rh,82,246,0.17274825274944305,224,False,,Unlabeled,unlabeled,0.0,[]
rh,83,427,0.11603222042322159,355,False,,Unlabeled,unlabeled,0.0,[]
rh,84,191,0.15349410474300385,262,False,,Unlabeled,unlabeled,0.0,[]
rh,85,72,0.1847311109304428,208,False,,Unlabeled,unlabeled,0.0,[]
rh,86,123,0.08697223663330078,421,False,,Unlabeled,unlabeled,0.0,[]
rh,87,179,0.14520375430583954,279,False,,Unlabeled,unlabeled,0.0,[]
rh,88,174,0.29506710171699524,114,False,,Unlabeled,unlabeled,0.0,[]
rh,89,873,0.10516191273927689,385,False,,Unlabeled,unlabeled,0.0,[]
rh,90,101,0.12771403789520264,328,False,,Unlabeled,unlabeled,0.0,[]
rh,91,306,0.06173821911215782,473,False,,Unlabeled,unlabeled,0.0,[]
rh,92,466,0.13564181327819824,302,False,,Unlabeled,unlabeled,0.0,[]
